episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,time_seconds,time_limit
218,438000,2000,-7.7,-38.5,0.4222222222222223,0,108,108,108,29,3034.541556119919,True
219,440000,2000,-18.9,-94.5,0.21687979539641944,2,103,103,102,18,3048.61914396286,True
220,442000,2000,-6.8,-34.0,0.28936170212765955,0,93,93,93,15,3062.7454142570496,True
221,444000,2000,-4.1,-20.5,0.40000000000000013,0,97,97,97,14,3076.560971021652,True
222,446000,2000,-2.2,-11.0,0.41666666666666674,0,99,99,99,21,3090.646180152893,True
223,448000,2000,0.4,2.0,0.38367346938775504,1,94,94,93,24,3103.4100670814514,True
224,450000,2000,-3.2,-16.0,0.42500000000000004,0,106,106,106,20,3117.2294092178345,True
225,452000,2000,-7.4,-37.0,0.4363636363636365,0,93,93,93,15,3132.9308853149414,True
226,454000,2000,-8.0,-40.0,0.3733333333333333,0,109,109,109,19,3148.7609779834747,True
227,456000,2000,-7.8,-39.0,0.5411764705882354,1,104,104,103,22,3165.209000110626,True
228,458000,2000,-6.6,-33.0,0.6000000000000001,1,115,115,115,19,3181.2772250175476,True
229,460000,2000,-8.3,-41.5,0.3125,1,111,111,111,22,3195.3183591365814,True
230,462000,2000,-7.4,-37.0,0.5419354838709678,0,105,105,105,15,3209.706804037094,True
231,464000,2000,-4.8,-24.0,0.4181818181818182,2,95,95,93,27,3224.4711561203003,True
232,466000,2000,-18.7,-93.5,0.21577608142493654,1,115,115,114,18,3238.7555210590363,True
233,468000,2000,-8.5,-42.5,0.3314285714285714,0,113,113,113,28,3253.296663045883,True
234,470000,2000,-8.9,-44.5,0.34782608695652173,2,118,118,116,17,3266.1963353157043,True
235,472000,2000,-5.7,-28.5,0.40000000000000013,2,96,96,95,15,3280.5843362808228,True
236,474000,2000,-6.8,-34.0,0.32432432432432434,0,92,92,92,18,3295.424779176712,True
237,476000,2000,-7.2,-36.0,0.4173913043478261,0,104,104,104,24,3309.7729029655457,True
238,478000,2000,-8.5,-42.5,0.56,1,109,109,108,24,3324.1254122257233,True
239,480000,2000,-7.2,-36.0,0.3555555555555556,0,87,87,87,13,3337.383763074875,True
240,482000,2000,-7.7,-38.5,0.40000000000000013,0,107,107,107,30,3352.9447429180145,True
241,484000,2000,-6.2,-31.0,0.40000000000000013,0,92,92,92,26,3367.2531640529633,True
242,486000,2000,-9.1,-45.5,0.2823529411764707,1,111,111,110,16,3381.4180431365967,True
243,488000,2000,-17.7,-88.5,0.2137404580152673,0,106,106,106,19,3395.633453130722,True
244,490000,2000,-8.6,-43.0,0.6000000000000001,0,108,108,108,22,3410.2652292251587,True
245,492000,2000,-5.5,-27.5,0.528,2,105,105,104,16,3423.292116165161,True
246,494000,2000,-5.4,-27.0,0.4516129032258065,0,104,104,104,26,3437.6234612464905,True
247,496000,2000,-4.7,-23.5,0.4869565217391305,0,98,98,98,21,3451.9052879810333,True
248,498000,2000,-9.5,-47.5,0.42666666666666675,0,117,117,117,20,3466.125922203064,True
249,500000,2000,-3.0,-15.0,0.52,1,91,91,90,21,3480.667712211609,True
250,502000,2000,-5.6,-28.0,0.31794871794871793,0,108,108,108,24,3493.614224910736,True
251,504000,2000,-6.3,-31.5,0.5250000000000001,0,87,87,87,18,3508.053232908249,True
252,506000,2000,-8.1,-40.5,0.4275862068965517,0,110,110,110,27,3522.74015212059,True
253,508000,2000,-2.3,-11.5,0.37241379310344835,0,93,93,93,18,3538.1195962429047,True
254,510000,2000,-3.0,-15.0,0.5142857142857142,0,81,81,81,15,3553.0495722293854,True
255,512000,2000,-3.8,-19.0,0.4666666666666668,0,82,82,82,20,3567.0440731048584,True
256,514000,2000,-7.1,-35.5,0.4631578947368422,0,89,89,89,14,3581.4013361930847,True
257,516000,2000,-8.6,-43.0,0.43529411764705883,1,117,117,116,21,3595.8215551376343,True
258,518000,2000,-7.8,-39.0,0.42352941176470593,2,102,102,100,20,3610.654755115509,True
259,520000,2000,-9.1,-45.5,0.3411764705882354,1,112,112,112,21,3625.1979489326477,True
260,522000,2000,-6.5,-32.5,0.6666666666666667,0,98,98,98,25,3639.5633952617645,True
261,524000,2000,-17.4,-87.0,0.21745635910224448,1,99,99,98,11,3652.6517713069916,True
262,526000,2000,-8.5,-42.5,0.3800000000000001,0,111,111,111,20,3667.194018125534,True
263,528000,2000,-5.9,-29.5,0.3612903225806452,0,98,98,98,15,3681.774090051651,True
264,530000,2000,-6.5,-32.5,0.40000000000000013,0,102,102,102,29,3696.316554069519,True
265,532000,2000,-5.6,-28.0,0.3555555555555556,0,96,96,96,16,3710.8816452026367,True
266,534000,2000,-3.9,-19.5,0.44999999999999996,0,101,101,101,14,3724.4872052669525,True
267,536000,2000,-5.1,-25.5,0.6105263157894738,1,109,109,108,20,3739.0129342079163,True
268,538000,2000,-7.1,-35.5,0.49411764705882355,0,108,108,108,27,3754.070540189743,True
