episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,time_seconds,time_limit
179,360000,2000,0.4,2.0,0.6000000000000001,0,0,0,0,0,2432.263381958008,True
180,362000,2000,0.0,0.0,0.0,0,0,0,0,0,2445.957245826721,True
181,364000,2000,0.0,0.0,0.0,0,0,0,0,0,2458.2117240428925,True
182,366000,2000,-31.4,-157.0,0.2855524079320113,0,0,0,0,0,2471.7878410816193,True
183,368000,2000,-10.2,-51.0,0.20301507537688446,0,0,0,0,0,2485.213977098465,True
184,370000,2000,0.2,1.0,0.8,0,0,0,0,0,2498.705752134323,True
185,372000,2000,-0.2,-1.0,0.19999999999999996,0,0,0,0,0,2512.0863111019135,True
186,374000,2000,0.0,0.0,0.0,0,0,0,0,0,2524.294641971588,True
187,376000,2000,0.0,0.0,0.0,0,0,0,0,0,2537.720274925232,True
188,378000,2000,0.0,0.0,0.0,0,0,0,0,0,2551.0932700634003,True
189,380000,2000,0.0,0.0,0.0,0,0,0,0,0,2564.484822034836,True
190,382000,2000,0.0,0.0,0.0,0,0,0,0,0,2577.8438200950623,True
191,384000,2000,0.0,0.0,0.0,0,0,0,0,0,2589.9542891979218,True
192,386000,2000,0.0,0.0,0.0,0,0,0,0,0,2603.345417022705,True
193,388000,2000,0.0,0.0,0.0,0,0,0,0,0,2616.6996970176697,True
194,390000,2000,0.0,0.0,0.0,0,0,0,0,0,2629.9781630039215,True
195,392000,2000,-10.2,-51.0,0.20301507537688446,0,0,0,0,0,2643.156840801239,True
196,394000,2000,-0.2,-1.0,0.19999999999999996,0,0,0,0,0,2656.505166053772,True
197,396000,2000,0.0,0.0,0.0,0,0,0,0,0,2668.501680135727,True
198,398000,2000,0.0,0.0,0.0,0,0,0,0,0,2681.866147041321,True
199,400000,2000,-70.6,-353.0,0.6631578947368422,0,0,0,0,0,2695.239063978195,True
200,402000,2000,-10.0,-50.0,0.20599999999999996,0,0,0,0,0,2708.639559984207,True
